iteracija,zavrsetak_projekta,prekoracen_rok,T1_ucinak,T1_A1.2_ucinak,T2_ucinak,T3_ucinak,T3_A4.1_ucinak,T4_ucinak,T4_A4.1_ucinak,T5_ucinak,T5_A3.2_ucinak,T6_ucinak,T7_ucinak,T8_ucinak,T8_A3.1_ucinak,T8_A3.2_ucinak,T8_A4.1_ucinak,T8_A5.1_ucinak,T8_A5.2_ucinak,T9_ucinak,T9_A3.1_ucinak,P1_ucinak,P1_A5.2_ucinak
27630,36.00067793022796,1,0.0,0.0,0.0,0.0,0.0,0.9084192225525978,0.6574164759322477,0.0,0.0,0.0,0.0,0.177266499155894,0.2280265535905424,0.28190287263559854,0.3432614542957134,0.3785523779488722,0.27914634137503247,0.0,0.0,-0.6026136131537021,-0.28043793007199413
27631,35.41509307846876,0,0.9561573181866627,0.6200901298332779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5849069215312379,-0.45411429105115303
27632,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44058694723909825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27633,37.08056003013669,1,0.0,0.0,0.0,2.941413943257518,1.4790137189924009,0.9757925857691625,0.6015463111442907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39883735141779225,-0.3288342178148562
27634,38.352403442598465,1,0.0,0.0,0.0,0.0,0.0,0.7613584996776103,0.5194364350845257,2.832967007513937,0.50196885692182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4767605961733985,-0.3139496318633755
27635,35.9357482796912,0,1.2913805136967442,0.6239895742122858,0.0,1.5475430893036628,0.9357482796911933,0.0,0.0,0.0,0.0,0.31758781115186047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5034056033930356,-0.1873955652541495
27636,35.301193745887446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6988062541125588,-0.29056993540473525
27637,37.77356961393885,1,0.0,0.0,0.0,0.0,0.0,1.362722047727201,0.5624139074326533,2.2111557065061893,0.5661103476843519,1.3546783940769394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7404176912299132,-0.1596111293041577
27638,35.56089319490869,0,1.2076033551698184,0.35463537301171427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6483628952719903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43910680509131744,-0.2525397697983045
27639,36.38567627902226,1,0.0,0.0,0.0,2.509290714939092,1.3856762790222616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3815366204496143,-0.37701916201898095
27640,37.87349538606966,1,1.5544978175833997,0.9197787978380958,0.0,2.2424856146599703,1.4614663284749736,1.32055553284509,0.9597196456122261,0.0,0.0,0.6236861990633383,0.0,0.2502543743862092,0.22513907591541155,0.28056297067958214,0.3007493051794292,0.3148637762156421,0.37374334196316505,0.0,0.0,-0.470838206884793,-0.10908032416888189
27641,37.94913291196569,1,1.266491136837846,0.4554115537275918,0.8492895508665503,1.2039399843189105,1.0856444761595596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3756501110680652,1.2537621288743153,0.0,0.0
27642,37.71006673858025,1,0.9840691034638636,0.6619224723998314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.269263081425309,0.1530099447458072,0.3373937561568745,0.3687154404218216,0.3737713015548912,0.4408036571549402,0.5267853314914007,2.0788535233204923,0.9015813317394283,0.0,0.0
27643,42.58807138872348,1,1.010704534067315,0.31964911889348113,0.0,3.402175342364483,1.5618789954230372,1.489622573878396,0.7509626882076598,2.210226125900488,0.8431596673285955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833070595906564,1.759102211494034,-0.8888420573737038,-0.3050125147274291
27644,35.466885080703356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5331149192966445,-0.2940792107513818
27645,36.0,0,0.0,0.0,0.0,1.6471527449804884,0.9885654169834615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27646,35.27817110862734,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7218288913726587,-0.24082775751436197
27647,37.13483455352914,1,0.0,0.0,0.0,2.1537705709194492,1.3883007255362632,0.6871962795309565,0.7465338279928768,0.0,0.0,0.4245829128355004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40061585475311384,-0.15615415163158453
27648,36.610404105664216,1,0.7199224630870402,0.7100522920831829,0.0,0.0,0.0,0.0,0.0,1.6104041056642124,0.3201253498288348,0.5767432834869753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5383288572641964,-0.4007811969037385
27649,36.82343349086643,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.823433490866429,0.5869226032663752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27650,37.759927909492426,1,0.0,0.0,0.0,0.0,0.0,1.0367624714429498,0.6269877167693834,2.1329401927230403,0.4538883357149067,0.791746240911449,0.6137921001402236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5911547912338933,-0.3565805686347083
27651,36.48848890203132,1,0.0,0.0,0.8372122066445831,0.0,0.0,0.9710715396637284,0.27159983868187765,0.0,0.0,0.5111359517425481,0.48848890203132567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27652,37.514248389404024,1,0.8081818283976472,0.7400997129213566,0.0,0.0,0.0,0.0,0.0,2.5142483894040217,0.4578947539665041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.348209834479098,-0.24311708938097462
27653,36.264375165499786,1,1.0589576858454204,0.49757496559499514,0.7260955538605882,0.0,0.0,0.7993703041143461,0.38759987226680215,0.0,0.0,1.0493014358797603,0.9961374084186968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7317622429189121,-0.2617713297536155
27654,36.80403433867391,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40664720188534,0.5743983097518979,0.6497381194753977,0.0,0.173840380568475,0.2623042757484438,0.24880392632186116,0.3973871367885651,0.4729144292912241,0.18945550599251548,0.0,0.0,-0.586844611360765,-0.37566911014513843
27655,38.551207429229855,1,0.0,0.0,0.0,1.859157239334529,0.8093911709452826,0.0,0.0,2.741816258284574,0.7867594462700518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27656,39.26086558598489,1,0.0,0.0,0.8704744919917872,2.0379708559022287,1.371680753774272,0.0,0.0,0.0,0.0,0.609307377820015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8422637022488058,1.5101565358420614,-0.3548573839261997,-0.14685751320796492
27657,38.08565763407329,1,1.1144562538603964,0.47414270332498365,0.0,2.8418340024496844,0.5898343600782571,0.0,0.0,2.231400903394486,0.653213662984611,0.5399443193894985,0.0,0.2558361380861667,0.22633653392688308,0.2659786548929537,0.2644223706005503,0.3640041419068853,0.4254573813575899,0.0,0.0,-0.5305574734486773,-0.19707121545009765
27658,36.0,0,1.2047394281406298,0.4388910770892632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5032842054256496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27659,35.7324581046626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9442607924638116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6211283555241949,-0.21180268780120692
27660,35.24481730400667,0,0.9767652780214162,0.8989719477688181,1.2770164790463099,0.0,0.0,0.0,0.0,0.0,0.0,0.45943012659388105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8376648938171617,-0.2146128225872081
27661,36.0,0,0.669430950725878,0.5877357702522594,0.0,1.784537487303976,0.9053971990416355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27662,42.39262865712327,1,1.8471649847324865,0.43041544766662243,0.0,2.832380201741407,1.6534675805872063,1.5468112801478902,0.8077302553794571,2.587027154173506,0.6935448437901693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.118434510237915,1.3542928364733997,0.0,0.0
27663,36.834993393682055,1,1.4230718907829951,0.6257724484608329,0.0,0.0,0.0,0.853987934508121,0.7433227678267929,0.0,0.0,0.0,0.903459418643427,0.20210583137569016,0.2424753402343619,0.2679008865350321,0.19088099438935524,0.4258689995365335,0.32583435751433565,0.0,0.0,-0.4943350244979011,-0.2886628885671333
27664,37.65787682251858,1,0.0,0.0,2.4382279489151335,0.0,0.0,0.0,0.0,2.6578768225185843,0.723180263575715,0.48317018828322134,0.7783309618231867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27665,38.586593159391306,1,0.9687089920341931,0.9598867140292583,0.0,0.0,0.0,1.045770862314229,0.4825316029566722,3.1040615564346394,0.7849647089748666,0.438907388030894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3705716240323468,-0.18029057098374462
27666,37.79509984693204,1,1.5460375341487382,0.4881373323650089,0.0,0.0,0.0,0.0,0.0,2.795099846932037,0.7685628011443004,0.4690913513272824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27667,39.17873240415551,1,0.0,0.0,0.0,3.0166678642882174,1.2697178712629467,0.0,0.0,2.6037659817695586,0.4859721812895536,0.0,0.0,0.29992435914504234,0.13258590681558233,0.3269213084709165,0.30524855112300625,0.23355598793205046,0.4101592199536458,0.0,0.0,-0.3882223636401295,-0.25574099118662386
27668,40.257520923843636,1,0.7684036314430851,0.7413373200428564,0.0,2.7000482906493577,1.158916007723453,1.7363661207420114,0.4614487232893212,3.265697970803508,0.4539263919774885,0.0,0.0,0.31903418276254775,0.2235302531571286,0.13670814728919478,0.37145822202734907,0.20987579747229446,0.2988589554379243,0.0,0.0,0.0,0.0
27669,37.232281107739304,1,1.0131586543994653,0.6033596347398411,0.0,0.0,0.0,0.0,0.0,2.2322811077393045,0.5645826576260354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4042649894957632,-0.2699362905602893
27670,38.211098048661235,1,0.0,0.0,0.0,2.398094118376027,1.0005632281557504,0.0,0.0,2.210534820505487,0.684983319927515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8039499709120855,-0.2690280537325107
27671,37.30505406668768,1,1.1415471557269616,0.8101595916659374,0.0,0.0,0.0,1.7868630652236341,0.7271788136501924,1.2918603015250067,0.5417674112527628,0.0,0.0,0.1698996437545246,0.230728447496851,0.38903410388143267,0.2860149515124846,0.2716967323742039,0.46711148321801105,0.0,0.0,0.0,0.0
27672,38.30449822097875,1,0.0,0.0,0.0,3.438203586420213,0.8087875448169274,1.8804080043910594,0.634036564124325,1.8616741120374967,0.6820029428727941,0.47677335594620174,0.45578595667603805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27673,35.545212708332414,0,0.0,0.0,0.0,0.0,0.0,1.131026776380134,0.5208350551846652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45478729166758536,-0.15984290102643076
27674,39.46717060641324,1,0.0,0.0,0.0,2.4433404489206625,0.8610732530062666,0.0,0.0,2.1766673110304877,0.8444442952460269,1.0180533971788386,0.0,0.22198686875202775,0.4516607591745784,0.23649309397013973,0.2843804902710206,0.34737727909009086,0.21293515187508366,1.8616091917130988,1.407635948636707,-0.5544685860383156,-0.2043841116286032
27675,35.437486382416246,0,0.0,0.0,0.0,0.0,0.0,1.5954752267963959,0.43748638241624893,0.0,0.0,0.6828476142484584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7396034177646758,-0.24979488371918931
27676,39.41477733493313,1,0.0,0.0,2.1776638132473147,2.3332666591865747,1.4813288677528353,1.1577054950031493,0.5600281365922505,2.3734203305880426,0.9020458698722277,0.8468717458391642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27677,36.65437274760178,1,0.0,0.0,0.0,0.0,0.0,1.4875524884932236,0.5049539136474123,0.0,0.0,1.1269630032765499,0.0,0.19513737959988303,0.2432879613285126,0.2537977480249415,0.33703205445917706,0.33258592502398593,0.5274097443252322,0.0,0.0,0.0,0.0
27678,37.371312455286606,1,0.8248721170964621,0.6440724782843936,0.0,0.0,0.0,0.9345688137667907,0.5480308996678397,1.823281555618764,0.4254735092826081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4749284942640593,-0.2946197567279446
27679,36.3063687177962,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294966701210149,0.3969019095985824,0.20414925485174334,0.21442456198905546,0.3063687177961977,0.30675255123057815,0.0,0.0,0.0,0.0
27680,38.138027748734295,1,0.8437220404262069,0.8556432681802795,0.0,1.591205313422574,1.265619120412404,0.0,0.0,1.8724086283218906,0.6146244559183083,1.02541550017988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27681,36.78818414088434,1,0.0,0.0,0.0,0.0,0.0,1.2155653046729866,0.6097569754078735,1.1784271654764613,0.7007551253732696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27682,36.632683911238516,1,0.0,0.0,0.0,2.9563178601154574,1.6326839112385159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27683,35.35767303352751,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079006122772693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8602548474981246,-0.1502275787497567
27684,36.070903177156424,1,0.0,0.0,0.0,2.075316036104332,1.0709031771564272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6230005956382687,-0.22460380144898806
27685,38.52933641490171,1,0.0,0.0,0.0,0.0,0.0,1.5190547703358803,0.542396864155682,2.986939550746021,0.7216885095216434,0.4093021133272311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4649827107554909,-0.34676112185830876
27686,38.47227220751005,1,0.9798486342952286,0.6298046554389144,0.0,0.0,0.0,1.7398186180848976,0.7022435042476857,2.77002870326237,0.46145258416463775,1.0157038076701947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.299130762346102,-0.24529666976054923
27687,37.37969836897589,1,0.0,0.0,1.7651342761242084,1.8693676478840708,0.8366055458278316,0.0,0.0,1.543092823148056,0.8305131946447103,0.6447278703843371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6081775498831545,-0.25182726097365493
27688,35.53198854722659,0,1.0925322853064543,0.3956337129412011,0.0,0.0,0.0,1.1696974393808133,0.5319885472265902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6043662631741494,-0.2568140745278308
27689,36.734203759590734,1,0.7698491459536296,0.4624260487407126,0.0,2.593774644988354,1.4071270996365794,0.0,0.0,0.0,0.0,0.40459252249090183,0.7342037595907352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27690,37.25740037242442,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2574003724244176,0.4268753331834868,0.5612981334607244,0.8090709716503296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6956564537569834,-0.14008017454153965
27691,40.00551644202582,1,0.0,0.0,0.0,1.2533631240193222,1.2578131608509135,1.726349771068256,0.5136966784814928,3.2340066026934142,0.7621090267385247,0.7945908327708565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3950353339479219,-0.25178263072650153
27692,36.71783438138931,1,0.7636940541376266,0.4898479758635221,0.0,1.6053125894000848,1.2523982220400303,1.0569030386440774,0.46543615934928406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27693,36.38124767574638,1,0.5313020812654096,0.6193449523549514,0.0,1.727479217848968,1.0490424403767866,0.0,0.0,0.0,0.0,0.0,0.0,0.32322452700690074,0.2061615196168609,0.24015535503080077,0.2975520905644592,0.3812476757463819,0.3915235241738736,0.0,0.0,0.0,0.0
27694,39.20415578982163,1,0.0,0.0,0.0,2.0681246558300366,0.79216982819257,0.9724304357494045,0.37041099818315903,2.6409420966050607,0.372840414266523,0.8475030675784804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.334958699886747,1.4558015840889087,-0.5416673193188355,-0.17185465713429848
27695,36.298163507992584,1,0.0,0.0,0.0,1.82302495981858,0.837937426450065,0.0,0.0,0.0,0.0,0.0,0.0,0.16131486060951367,0.25909729321115654,0.32110018203441204,0.26428511565880053,0.29816350799258495,0.3203572364201711,0.0,0.0,0.0,0.0
27696,43.77629311035963,1,0.9398233175689162,0.5726412564880802,2.1220195544512817,2.528886581242532,1.4942421226040834,1.2724932547937602,0.49050438724898504,3.2403028234476725,0.6370353604078189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.203360874768212,1.07267416712712,-0.4653066952874073,-0.23170170567289852
27697,36.82015497446806,1,0.0,0.0,0.0,0.0,0.0,1.2042454175928743,0.5522507493887594,1.2679042250793016,0.4388402327694241,0.0,0.3990724470573374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27698,38.7631036761993,1,1.068949639686685,0.32541896370858814,0.0,2.7150398636573865,0.9496899864741799,0.0,0.0,2.813413689725116,0.41065269488723477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6189991812607647,-0.2377534720255437
27699,38.66882290630287,1,1.44375263269356,0.3820734503551467,0.0,1.6033763011593587,0.7985862768513476,1.1264235851819078,0.6534632644690566,2.2167733649824735,0.45475526277776634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6782165803430866,-0.32446974636421233
27700,37.28964870574763,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2896487057476307,0.7644276883401397,0.3682437991553221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4568467330086774,1.0667004729416423,-0.5836164073871886,-0.2818264261491572
27701,39.06370849249866,1,0.0,0.0,0.0,2.810832415425013,1.244550178093974,0.947947333444114,0.7036378473287367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9267513012859327,1.3781774423436053,0.0,0.0
27702,36.64952687819786,1,1.069713121278269,0.3681444184935963,2.218506578559231,1.3613071783603614,1.1086377545835688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3990562192840572,-0.26936307069672005
27703,37.24508751561597,1,0.0,0.0,0.0,3.037161352998449,1.5249847494239295,1.0041925171659756,0.7201027661920435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7978808581416165,-0.2705028602264905
27704,37.79325597341217,1,0.0,0.0,0.0,0.0,0.0,1.17816904300224,0.5849168390012061,2.2083391344109664,0.4832034382444227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6306659742277954,-0.35453956064022396
27705,36.07052247750836,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8278597550015572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7573372774931966,-0.22070725224800236
27706,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27707,37.51803058173386,1,0.567106378140388,0.5521361612307409,0.0,0.0,0.0,0.0,0.0,2.5180305817338606,0.3771642977084776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7680243893631493,1.7378843408417477,-0.34966426874860945,-0.27637004862439896
27708,37.5666703954967,1,0.9760673758781774,0.48498717877035075,0.0,0.0,0.0,1.444528836315913,0.4706346898198628,1.7079233399635498,0.8389552173408592,0.0,0.0,0.2719908343688249,0.22410442418243448,0.4208615516990455,0.38811236571329155,0.44699691511281414,0.24215149537336467,0.0,0.0,-0.7334465124177187,-0.3549631286246553
27709,38.155715496106154,1,1.0438238645867324,0.512959130085411,0.0,0.0,0.0,0.0,0.0,3.155715496106157,0.43456466940648886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3039877729556597,-0.2470061691502985
27710,37.208557461833806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.208557461833805,0.4942365965437957,0.2696732072224312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27711,36.0,0,0.0,0.0,0.0,0.0,0.0,1.1903484075938935,0.7255764670057994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27712,37.15845695001109,1,0.0,0.0,0.0,1.6890945356366678,1.6394971494078305,1.1354033222451725,0.5189598006032601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27713,37.156420054376454,1,1.3232767444217202,0.8017709012394405,0.0,0.0,0.0,1.0561062113570996,0.5620149365691685,0.0,0.0,0.0,0.8669482363962834,0.2879574818121529,0.2323637957063487,0.15525020009419227,0.13280759150008423,0.28947181798017485,0.3335602632020572,0.0,0.0,0.0,0.0
27714,38.76144997141023,1,1.3905783216944059,0.8099298242594424,0.0,0.0,0.0,1.2007635901603022,0.5604972273949318,3.200952744015299,0.5644650420957054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27715,38.55167977722122,1,1.4342905153490244,0.5302424063686901,0.8821803930160478,1.8549914665587544,1.146851353794578,0.0,0.0,2.4048284234266344,0.5703810977170856,0.9646864132822223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27716,37.19212274669347,1,0.9237490670973569,0.6288380945585528,0.0,0.0,0.0,0.0,0.0,2.014039207458273,0.7413814280324384,0.8484390632041948,0.0,0.13290386446526412,0.2884981306235087,0.23711578467314662,0.17808353923519607,0.18906611017336997,0.4334441737836537,0.0,0.0,-0.7002558673531771,-0.335648948648647
27717,37.307213538934974,1,0.0,0.0,0.9453165869450757,1.8883977070019915,1.5868853627159951,0.0,0.0,0.0,0.0,0.6004228386263624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4226042312871432,1.0508950137007607,0.0,0.0
27718,37.39873967615974,1,0.0,0.0,0.0,0.0,0.0,1.6289554184950112,0.44720549349465466,1.951534182665085,0.7241208559584573,1.036763358790165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8005447767899847,-0.22338704811415216
27719,36.09046665440311,1,0.0,0.0,0.0,3.452166017040847,1.0904666544031092,0.0,0.0,0.0,0.0,0.8808585920193063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27720,38.88143600823367,1,0.0,0.0,0.0,1.8827932726311687,1.3978207407868712,1.2566336268439235,0.5474019615010465,1.9362133059457578,0.497563422442371,0.8764021003870042,1.2731074706205896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4195206244333201,-0.2761140924501432
27721,35.90934066585899,0,0.0,0.0,0.0,0.0,0.0,0.8664216324661438,0.9093406658589919,0.0,0.0,0.40113590509028096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4150229350323187,-0.23149990824717614
27722,36.90502601853246,1,0.0,0.0,0.0,2.4155698130924668,1.2347484554595334,1.6256593326916944,0.6702775630729261,0.0,0.0,0.0,0.3910440632355976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27723,39.53897150801761,1,1.5361933544468085,0.692654399523462,0.0,2.795340930301383,1.3905572859380493,0.9902056050802643,0.5705180338502127,2.5778961882293436,0.6659993588515165,0.6285728345834873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5828957773327351,-0.2138677751027016
27724,37.0747734365213,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0747734365212995,0.7189970756364064,0.8892339921251604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.906066018204178,-0.2637783255554633
27725,38.325838996163995,1,0.0,0.0,0.0,2.7623201736768093,1.2015865663362486,0.0,0.0,1.9157138362424844,0.5869730106635234,0.0,0.6661463933796924,0.0,0.0,0.0,0.0,0.0,0.0,1.8470844194146139,1.1294613924090502,-0.3765371379241275,-0.35073280091627745
27726,38.61984636088051,1,0.8122777350171793,0.6600650498391625,0.0,1.7639689610781637,0.9116475909626365,0.0,0.0,2.708198769917869,0.6790040902365593,0.8630321398125889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27727,35.72751655374938,0,0.8469689490359726,0.5921700905601588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2724834462506149,-0.3372421416556365
27728,37.986801300724565,1,0.0,0.0,0.0,0.0,0.0,1.3788810456847689,0.4691859877601555,2.5176153129644057,0.7868440298831474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5137468629092669,-0.32503183776061306
27729,35.9967088808273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21191665656945366,0.24524494811326766,0.2969681173780636,0.3267231249767685,0.3182506994827142,0.35855527175054625,0.0,0.0,-0.3215418186554166,-0.25129617642196367
27730,37.28794360098452,1,0.0,0.0,0.0,0.0,0.0,1.9868825233625567,0.4542799882241103,0.0,0.0,0.0,1.2879436009845175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27731,35.964117074568755,0,0.7382004164489931,0.5073589569251016,0.0,2.245000144929807,0.9641170745687515,0.0,0.0,0.0,0.0,0.3067542427695703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5076930092601515,-0.3111543869165355
27732,36.09272534052754,1,0.0,0.0,0.0,2.4000820760843444,1.0927253405275374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5085257936101618,-0.21905965764009683
27733,37.26053648834127,1,1.1641294378647127,0.7456719362186766,2.054753869663279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605364883412742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
